"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
202130,Guilford,30717,MUS 275,004,1,Prf. Studies in Brass:Trombone,Course fee: $325. Corequisite: Associated lab.,,"Hayes, Christopher   Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30718,MUS 275,005,2,Prf. Studies in Brass:Trombone,Course fee: $650. Corequisite: Associated lab.,,"Hays, Andrew   Kling, Brannon", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30398,MUS 276,001,1,Performance Studies in Winds,Course fee: $325. Corequisite: Associated lab.,,"Hays, Andrew   Simoneau, Abigail", ,Twelve Week Course,TBA,TBA,2,20,0/0,0/0,18,,
202130,Guilford,30399,MUS 276,002,2,Performance Studies in Winds,Course fee: $650. Corequisite: Associated lab.,,"Hays, Andrew   Simoneau, Abigail", ,Twelve Week Course,TBA,TBA,2,20,0/0,0/0,18,,
202130,Guilford,30400,MUS 276,003,0,Lab,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,2,20,0/0,0/0,18,,
202130,Guilford,30401,MUS 276,004,1,Performance Studies: Clarinet,Course fee: $325. Corequisite: Associated lab.,,"Eby, Carmen   Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30402,MUS 276,005,2,Performance Studies: Clarinet, Course fee: $650. Corequisite: Associated lab,,"Eby, Carmen   Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30403,MUS 277,001,1,Performnc Studies Bass Guitar,Course fee: $325. Corequisite: Associated lab.,,"Gross, Aaron   Hays, Andrew", ,Twelve Week Course,TBA,TBA,2,20,0/0,0/0,18,,
202130,Guilford,30404,MUS 277,002,2,Performnc Studies Bass Guitar,Course fee: $650. Corequisite: Associated lab.,,"Gross, Aaron   Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30405,MUS 277,003,0,Lab,,,"Gross, Aaron   Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30406,MUS 278,001,1,Performance Studies Percussion,Course fee: $325. Corequisite: Associated lab.,,"Hays, Andrew   Sykes, Wiley", ,Twelve Week Course,TBA,TBA,2,20,0/0,0/0,18,,
202130,Guilford,30407,MUS 278,002,2,Performance Studies Percussion,Course fee: $650. Corequisite: Associated lab.,,"Hays, Andrew   Sykes, Wiley", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30408,MUS 278,003,0,Lab,,,"Hays, Andrew   Sykes, Wiley", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30409,MUS 279,001,1,Composition,Course fee: $325. Corequisite: Associated lab.,,"Hays, Andrew   Landis, Steven", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30410,MUS 279,002,2,Composition,Course fee: $650. Corequisite: Associated lab.,,"Hays, Andrew   Landis, Steven", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30573,MUS 279,003,0,Lab,,,"Hays, Andrew   Landis, Steven", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30412,MUS 280,001,1,Performance Studies:Violin,Course fee: $325. Corequisite: Associated lab.,,"Hays, Andrew   Sanchez, Naiara", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30660,MUS 280,002,2,Performance Studies:Violin,,,"Hays, Andrew   Sanchez, Naiara", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30413,MUS 280,003,0,Lab,,,"Hays, Andrew   Willie, Rebecca", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30414,MUS 281,001,1,Performance Studies in Viola,Course fee: $325. Corequisite: Associated lab.,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30415,MUS 281,002,2,Performance Studies in Viola,Course fee: $650. Corequisite: Associated lab.,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30416,MUS 281,003,0,Lab,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30417,MUS 282,001,1,Performance Studies in Cello,Course fee: $325. Corequisite: Associated lab.,,"Hays, Andrew   Swanson, Peter", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30418,MUS 282,002,2,Performance Studies in Cello,Course fee: $650. Corequisite: Associated lab.,,"Hays, Andrew   Swanson, Peter", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30419,MUS 282,003,0,Lab,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30420,MUS 283,001,1,Performnce Studies:Double Bass,Course fee: $325. Corequisite: Associated lab.,,"Gross, Aaron   Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30421,MUS 283,002,2,Performnce Studies:Double Bass,Course fee: $650. Corequisite: Associated lab.,,"Gross, Aaron   Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30422,MUS 283,003,0,Lab,,,"Gross, Aaron   Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30423,MUS 284,001,1,Perfrmnc Studies:Jazz Imprvstn,Course fee: $325. Corequisite: Associated lab.,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30424,MUS 284,002,2,Perfrmnc Studies:Jazz Imprvstn,Course fee: $650. Corequisite: Associated lab.,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30425,MUS 284,003,0,Lab,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30426,MUS 285,001,1,Performance Studies in Harp,Course fee: $325. Corequisite: Associated lab.,,"Garrett, Winifred   Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30427,MUS 285,002,2,Performance Studies in Harp,Course fee: $650. Corequisite: Associated lab.,,"Garrett, Winifred   Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30428,MUS 285,003,0,Lab,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30429,MUS 295,001,2,WQFS Practicum,Students enrolled in this class will be Dj's in the radio station this fall. This requires students to be on campus.,,"Rowan, Kami",FOUN W. GALLERY,Twelve Week Course,T,4:30pm - 5:30pm,5,20,0/0,0/0,15,,
202130,Guilford,30430,MUS 295,002,4,WQFS Practicum,Students enrolled in this class will be Dj's in the radio station this fall. This requires students to be on campus.,,"Rowan, Kami",FOUN W. GALLERY,Twelve Week Course,T,4:30pm - 5:30pm,8,20,0/0,0/0,12,,
202130,Guilford,30546,MUS 302,001,1,Junior Recital,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,3,20,0/0,0/0,17,,
202130,Guilford,30547,MUS 402,001,1,Senior Recital,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30548,MUS 403,001,1,Senior Project,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30599,MYCQ 050,001,4, Internship Placeholder (3wk),"DEADLINE for 3-week internship is August 20, 2021. Internship proposal and registration must be approved by this date to add an internship to your schedule. MYCQ 050 will be dropped from your schedule the date the internship is added, but no LATER than August 20, 2021.",,"Slade, Amber", ,3 Week Session,TBA,TBA,0,50,0/0,0/0,50,,
202130,Guilford,30600,MYCQ 050,002,3, Internship Placeholder (3wk),"DEADLINE for 3-week internship is August 20, 2021. Internship proposal and registration must be approved by this date to add an internship to your schedule. MYCQ 050 will be dropped from your schedule the date the internship is added, but no LATER than August 20, 2021.",,"Slade, Amber", ,3 Week Session,TBA,TBA,0,50,0/0,0/0,50,,
202130,Guilford,30601,MYCQ 050,003,2,Internship Placeholder (3wk),"DEADLINE for 3-week internship is August 20, 2021.  Internship proposal and registration must be approved by this date to add an internship to your schedule. MYCQ 050 will be dropped from your schedule the date the internship is added, but no LATER than August 21, 2021.",,"Slade, Amber", ,3 Week Session,TBA,TBA,0,50,0/0,0/0,50,,
202130,Guilford,30602,MYCQ 050,004,1,Internship Placeholder (3wk),"DEADLINE for 3-week internship is August 20, 2021. Internship proposal and registration must be approved  by this date to add an internship to your schedule. MYCQ YCQ 050 will be dropped from your schedule the date the internship is added, but no LATER than August 20, 2021.",,"Slade, Amber", ,3 Week Session,TBA,TBA,0,50,0/0,0/0,50,,
202130,Guilford,30603,MYCQ 050,005,4,Internship Placeholder (12wk),"DEADLINE for four credit internship - September 27, 2021.  Internship proposal and registration must be approved by this date to add an internship course to your schedule. MYCQ 050 will be dropped from your schedule the date the internship is added, but no LATER than September 27, 2021.",,"Slade, Amber", ,Twelve Week Course,TBA,TBA,0,50,0/0,0/0,50,,
202130,Guilford,30604,MYCQ 050,006,3,Internship Placeholder (12wk),"DEADLINE for three credit internship - October 6, 2021. Internship proposal and registration must be approved and registration must be approved by this date to add an internship to your schedule. MYCQ 050 will be dropped from your schedule the date the internship is added, but no LATER than October 6, 2021.",,"Slade, Amber", ,Twelve Week Course,TBA,TBA,0,50,0/0,0/0,50,,
202130,Guilford,30605,MYCQ 050,007,2,Internship Placeholder (12wk),"DEADLINE for two credit internship - November 3, 2021. Internship proposal and registration must be approved and registration must be approved by this date to add an internship to your schedule. MYCQ 050 will be dropped from your schedule the date the internship is added, but no LATER than November 3, 2021.",,"Slade, Amber", ,Twelve Week Course,TBA,TBA,0,50,0/0,0/0,50,,
202130,Guilford,30606,MYCQ 050,008,1,Internship Placeholder (12wk),"DEADLINE for one credit internship - November 3, 2021. Internship proposal and registration must be approved and must be approved by this date to add an internship to your MYCQ 050 will be dropped from your schedule the ate the internship is added, but no LATER than November 3, 2021.",,"Slade, Amber", ,Twelve Week Course,TBA,TBA,0,50,0/0,0/0,50,,
202130,Guilford,30010,MYCQ 100,001,4,Initiate: You Are Here,Corequisite: MyCQ 101 Reflection Seminar I.,,"Akins, Damon",BAUM 205,3 Week Session,MTWRF,9:00am - 12:00pm,16,18,0/0,0/0,2,,
202130,Guilford,30628,MYCQ 100,002,4,Initiate: You Are Here,,,"McGuire, Eva",BAUM 203,3 Week Session,MTWRF,9:00am - 12:00pm,15,20,0/0,0/0,5,,
202130,Guilford,30629,MYCQ 100,003,4,Initiate: You Are Here,Hybrid; this class will be a combination of in-person and on instruction; students will rotate among all members of the team,,"Babic, Aleks",BAUM 202,3 Week Session,MTWRF,9:00am - 12:00pm,19,20,0/0,0/0,1,,
202130,Guilford,30630,MYCQ 100,004,4,Initiate: You Are Here,Hybrid; this class will be a combination of in-person and online instruction; students will rotate among all members of the team.,,"Shields, Kathryn",HCOX 103,3 Week Session,MTWRF,9:00am - 12:00pm,15,18,0/0,0/0,3,,
202130,Guilford,30631,MYCQ 100,005,4,Initiate: You Are Here,,,"Ward, Michelle",CCEN MEETING,3 Week Session,MTWRF,9:00am - 12:00pm,20,20,0/0,0/0,0,,
202130,Guilford,30632,MYCQ 100,006,4,Initiate: You Are Here,,,"Dixon, Mark",HCOX 202,3 Week Session,MTWRF,9:00am - 12:00pm,21,20,0/0,0/0,0,,
202130,Guilford,30064,MYCQ 100,007,4,Initiate: You Are Here,Corequisite: MyCQ 101 Reflection Seminar I.,,"Chen, Zhihong",DUKE 203,3 Week Session,MTWRF,9:00am - 12:00pm,14,20,0/0,0/0,6,,
202130,Guilford,30633,MYCQ 100,008,4,Initiate: You Are Here,This course will be taught face-to-face when safe; Synchronous if not. Students staying away from campus will be able to complete the course solely online.,,"Diaz, Daniel",FRNK 101,3 Week Session,MTWRF,9:00am - 12:00pm,21,20,0/0,0/0,0,,
202130,Guilford,30634,MYCQ 100,009,4,Initiate: You Are Here,Hybrid; will have in-person sessions if safe; will allow asynchronous work to anyone who needs that instead of meeting at the same time as the rest of us.,,"Starmer, Janet",DUKE 204,3 Week Session,MTWRF,9:00am - 12:00pm,19,20,0/0,0/0,1,,
202130,Guilford,30636,MYCQ 100,011,4,Initiate: You Are Here,Hybrid; will have in-person sessions if safe; will allow asynchronous work to anyone who needs that instead of meeting at the same time as the rest of us.,,"Arena, Curtis",DUKE M-L,3 Week Session,MTWRF,9:00am - 12:00pm,18,20,0/0,0/0,2,,
202130,Guilford,30637,MYCQ 100,012,4,Initiate: You Are Here,In-person,,"Spellman, Rod",KING 226,3 Week Session,MTWRF,9:00am - 12:00pm,15,20,0/0,0/0,5,,
202130,Guilford,30433,MYCQ 100,013,4,Initiate: You Are Here,,,"Rowan, Kami",FRNK 205,3 Week Session,MTWRF,2:00pm - 5:00pm,12,20,0/0,0/0,8,,
202130,Guilford,30639,MYCQ 100,015,4,Initiate: You Are Here,,,"Swearingin, Brenda",FRNK 220,3 Week Session,MTWRF,2:00pm - 5:00pm,19,20,0/0,0/0,1,,
202130,Guilford,30640,MYCQ 100,016,4,Initiate: You Are Here,Hybrid course,,"Budhecha, Parag",KING 205,3 Week Session,MTWRF,2:00pm - 5:00pm,14,20,0/0,0/0,6,,
202130,Guilford,30641,MYCQ 100,017,4,Initiate: You Are Here,,,"Phillips, Chad",KING 201,3 Week Session,MTWRF,2:00pm - 5:00pm,11,20,0/0,0/0,9,,
202130,Guilford,30642,MYCQ 100,018,4,Initiate: You Are Here,,,"Mencarini, Steven",KING 222,3 Week Session,MTWRF,2:00pm - 5:00pm,15,20,0/0,0/0,5,,
202130,Guilford,30467,MYCQ 101,001,1,Reflection Seminar I,Hybrid course,,"Morris, Janelle",BAUM 202,Twelve Week Course,T,9:00am - 10:15am,15,20,0/0,0/0,5,,
202130,Guilford,30468,MYCQ 101,002,1,Reflection Seminar I,Hybrid course,,"Vines, Latoya",DUKE 303,Twelve Week Course,F,10:00am - 11:15am,18,20,0/0,0/0,2,,
202130,Guilford,30469,MYCQ 101,003,1,Reflection Seminar I,Hybrid course,,"Williams, LaKeisha",BAUM 202,Twelve Week Course,T,4:30pm - 5:45pm,18,20,0/0,0/0,2,,
202130,Guilford,30470,MYCQ 101,004,1,Reflection Seminar I,Hybrid course,,"Williams, LaKeisha",FRNK 205,Twelve Week Course,T,9:00am - 10:15am,18,0,0/0,0/0,0,,
202130,Guilford,30471,MYCQ 101,005,1,Reflection Seminar I,Hybrid course,,"Ward, Michelle",DUKE 303,Twelve Week Course,R,9:00am - 10:15am,18,20,0/0,0/0,2,,
202130,Guilford,31042,MYCQ 101,006,1,Reflection Seminar I,Hybrid course,,"Morris, Janelle",KING 222,Twelve Week Course,M,1:00pm - 2:15pm,19,20,0/0,0/0,1,,
202130,Guilford,30473,MYCQ 101,007,1,Reflection Seminar I,Hybrid course,,"Burfield, Natty",DUKE 305,Twelve Week Course,T,9:00am - 10:15am,14,20,0/0,0/0,6,,
202130,Guilford,30474,MYCQ 101,008,1,Reflection Seminar I,Hybrid course,,"Slade, Amber",KING 202,Twelve Week Course,T,9:00am - 10:15am,22,20,0/0,0/0,0,,
202130,Guilford,30475,MYCQ 101,009,1,Reflection Seminar I,Hybrid course,,"Pshock, Joshua",DUKE 303,Twelve Week Course,M,1:00pm - 2:15pm,18,20,0/0,0/0,2,,
202130,Guilford,30477,MYCQ 101,011,1,Reflection Seminar I,Hybrid course,,"Pshock, Joshua",KING 222,Twelve Week Course,T,9:00am - 10:15am,19,20,0/0,0/0,1,,
202130,Guilford,30478,MYCQ 101,012,1,Reflection Seminar I,Hybrid course,,"Jacobo, Jose",KING 201,Twelve Week Course,M,1:00pm - 2:15pm,14,0,0/0,0/0,0,,
202130,Guilford,30479,MYCQ 101,013,1,Reflection Seminar I,Hybrid course,,"Vines, Latoya",KING 205,Twelve Week Course,M,1:00pm - 2:15pm,15,20,0/0,0/0,5,,
202130,Guilford,30481,MYCQ 101,015,1,Reflection Seminar I,Hybrid course,,"Jacobo, Jose",KING 226,Twelve Week Course,T,9:00am - 10:15am,17,20,0/0,0/0,3,,
202130,Guilford,30482,MYCQ 101,016,1,Reflection Seminar I,Hybrid course,,"Burfield, Natty",DUKE 305,Twelve Week Course,M,1:00pm - 2:15pm,12,20,0/0,0/0,8,,
202130,Guilford,30483,MYCQ 101,017,1,Reflection Seminar I,Hybrid course,,,FRNK 320,Twelve Week Course,T,9:00am - 10:15am,0,0,0/0,0/0,0,,
202130,Guilford,30484,MYCQ 101,018,1,Reflection Seminar I,Hybrid course,,"Williams, LaKeisha",FRNK 320,Twelve Week Course,M,1:00pm - 2:15pm,18,20,0/0,0/0,2,,
202130,Guilford,30648,MYCQ 107,001,2,Intro to Community Learning,,,"Sanford, Courtney",KING 202,Twelve Week Course,R,4:00pm - 5:15pm,9,25,0/0,0/0,16,,
202130,Guilford,31080,MYCQ 150,001,1,The Learning for Life Course,Online synchronous,,"Proudfit, Ann", ,3 Week Session,MTWRF,1:00pm - 2:00pm,4,20,0/0,0/0,16,,
202130,Guilford,30973,MYCQ 181,001,1,Learning Strategies,Online Synchronous.,,"Wolf Berkley, Selena", ,Twelve Week Course,M,4:00pm - 5:15pm,8,20,0/0,0/0,12,,
202130,Guilford,30250,MYCQ 181,002,1,Learning Strategies,,,"Daniel, Melissa", ,Twelve Week Course,R,10:45am - 12:00pm,11,20,0/0,0/0,9,,
202130,Guilford,30565,MYCQ 201,001,1,Reflection Seminar II,,,"Slade, Amber",KING 226,Twelve Week Course,F,10:00am - 11:15am,21,20,0/0,0/0,0,,
202130,Guilford,30586,MYCQ 201,002,1,Reflection Seminar II,In-person,,"Ewing, Shelley",KING 226,Twelve Week Course,T,4:30pm - 5:45pm,18,20,0/0,0/0,2,,
202130,Guilford,31025,MYCQ 201,003,1,Reflection Seminar II,In-person,,"Ewing, Shelley",FOUN W. GALLERY,Twelve Week Course,M,1:00pm - 2:15pm,20,20,0/0,0/0,0,,
202130,Guilford,30969,MYCQ 250,002,4,Measuring Social Justice,Face to face course.,,"Sanford, Courtney",KING 202,3 Week Session,MTWRF,9:00am - 12:00pm,5,0,0/0,0/0,0,,
202130,Guilford,30566,MYCQ 301,002,2,Reflection Seminar III,Hybrid: In-person and Online.,,"Akins, Damon   Arena, Cara",FOUN W. GALLERY,Twelve Week Course,F,10:00am - 11:15am,21,20,0/0,0/0,0,,
202130,Guilford,31026,MYCQ 301,003,2,Reflection Seminar III,Hybrid: In-person and Online.,,"Arena, Curtis   Shields, Kathryn",KING 202,Twelve Week Course,M,1:00pm - 2:15pm,16,20,0/0,0/0,4,,
202130,Guilford,30591,MYCQ 301,004,2,Reflection Seminar III,Hybrid:  In person and online.,,"Hildreth, David   Morris, Janelle",BAUM 202,Twelve Week Course,R,4:30pm - 5:45pm,21,20,0/0,0/0,0,,
202130,Guilford,30945,MYCQ 401,001,4,Apply,In-person,,"Hudson, Stephanie",BAUM 202,Twelve Week Course,M,1:00pm - 2:15pm,15,20,0/0,0/0,5,,
202130,Guilford,30521,PBH 100,001,4,Introduction to Public Health,Hybrid course,,"Babic, Aleks",FRNK 220,Twelve Week Course,MW,10:00am - 12:00pm,19,25,,3/1,6,,
202130,Guilford,30522,PBH 200,001,4,Epidemiology,Prerequisite: Successful completion of Information Literacy requirement.  Hybrid course.,,"Babic, Aleks",FRNK 320,Twelve Week Course,TR,10:45am - 12:45pm,7,25,0/0,0/0,18,,
202130,Guilford,30885,PECS 103,001,4,Voices of Liberation,Online Synchronous.,,"Tursunova, Zulfiya", ,Twelve Week Course,TR,8:30am - 10:30am,18,25,,1/1,7,,
202130,Guilford,30304,PECS 110,001,4,Intro Peace & Conflict Studies,Online Synchronous.,,"Tursunova, Zulfiya", ,3 Week Session,MTWRF,9:00am - 12:00pm,24,20,,0/1,0,,
202130,Guilford,30889,PECS 150,001,4,Quakerism,In-person,,"Daniels, Wess",KING 123,Twelve Week Course,TR,8:30am - 10:30am,3,2,,1/1,0,25,
202130,Guilford,30886,PECS 215,001,4,War & Peace in the Middle East,Online Synchronous.,,"Tursunova, Zulfiya", ,Twelve Week Course,TR,1:00pm - 3:00pm,12,25,0/0,0/0,13,,
202130,Guilford,30946,PECS 250,001,4,New Testament,In-person,,"Peterfeso, Jill",DANA 215,Twelve Week Course,MW,2:45pm - 4:45pm,1,2,0/0,0/0,1,8,
202130,Guilford,30887,PECS 290,001,4,Internship,"For more information, please contact Zulfiya Tursunova. Online Asynchronous.",,, ,Twelve Week Course,TBA,TBA,0,5,0/0,0/0,5,,
202130,Guilford,30938,PECS 350,001,4,Wealth and Inequality in US,Face to face course.,,"Gilmore, Kenneth",FOUN W. GALLERY,Twelve Week Course,TR,1:00pm - 3:00pm,4,5,0/0,0/0,1,25,
202130,Guilford,30947,PECS 350,002,4,Buddhist Emptiness,,,"Mortensen, Eric",DANA 215,Twelve Week Course,TR,1:00pm - 3:00pm,0,2,0/0,0/0,2,6,
202130,Guilford,30888,PECS 390,001,4,Internship,"For more information, please contact Zulfiya Tursunova. Online Asynchronous.",,"Tursunova, Zulfiya", ,Twelve Week Course,TBA,TBA,0,5,0/0,0/0,5,,
202130,Guilford,30453,PHIL 100,001,4,Introduction to Philosophy,Hybrid course,,"Daukas, Nancy",DUKE 303,3 Week Session,MTWRF,2:00pm - 5:00pm,23,0,0/0,0/0,0,,
202130,Guilford,30455,PHIL 111,001,4,Ethics,Online Synchronous.,,"Artrip, Ryan", ,Twelve Week Course,MWF,11:30am - 12:45pm,25,25,,8/1,0,,
202130,Guilford,30881,PHIL 250,001,4,HP: Age of Reason?,Hybrid course,,"Daukas, Nancy",BAUM 205,Twelve Week Course,MW,2:45pm - 4:45pm,14,14,0/0,0/0,0,,
202130,Guilford,30882,PHIL 350,001,4,Phil. & Psych. of Parenthood,Prerequisites: Either (a) Historical Perspectives & at least one PSY or PHIL course; or (b) instructor permission.  In-person.,,"Riskind, Rachel",KING 123,Twelve Week Course,TR,1:00pm - 3:00pm,4,25,0/0,0/0,21,24,
202130,Guilford,30581,PHYE 100,001,1,Tai Chi,,,"Fleming, Mark   Sangimino, Peter",RBFH A100,Twelve Week Course,TR,11:00am - 12:15pm,10,10,0/0,0/0,0,,
202130,Guilford,30582,PHYE 100,002,1,Restorative Yoga,,,"Brunk, Pamela",RBFH A100,Twelve Week Course,T,7:00pm - 10:00pm,8,10,0/0,0/0,2,,
202130,Guilford,30583,PHYE 100,003,1,Introduction to Yoga,,,"Brunk, Pamela",RBFH A100,Twelve Week Course,MW,11:30am - 12:45pm,15,18,0/0,0/0,3,,
202130,Guilford,30584,PHYE 100,004,1,Beginning Tennis,,,"McCain, David", ,Twelve Week Course,TR,9:00am - 10:15am,10,10,0/0,0/0,0,,
202130,Guilford,30874,PHYS 121,001,4,Classical and Modern Physics I,Coreqiuisite: Associated lab. Face to face course.,,"Smith, Donald",FRNK 101,Twelve Week Course,MWF,10:00am - 11:15am,29,30,,4/1,1,,
202130,Guilford,30875,PHYS 121,002,0,Lab,Face to face course.,,"Smith, Donald",FRNK 220,Twelve Week Course,M,2:30pm - 5:30pm,14,15,0/0,0/0,1,,
202130,Guilford,30876,PHYS 121,003,0,Lab,Face to face course.,,"Smith, Donald",FRNK 220,Twelve Week Course,T,8:30am - 11:15am,15,15,0/0,0/0,0,,
202130,Guilford,30877,PHYS 211,001,4,College Physics I,Coreqiuisite: Associated lab. In-person,,"Espinola, Thomas",FRNK 330,Twelve Week Course,MWF,8:30am - 9:54am,16,36,0/0,0/0,20,,
202130,Guilford,30878,PHYS 211,002,0,Lab,In-person,,"Espinola, Thomas",FRNK 330,Twelve Week Course,T,8:30am - 11:15am,13,18,0/0,0/0,5,,
202130,Guilford,30879,PHYS 211,003,0,Lab,In-person,,"Espinola, Thomas",FRNK 330,Twelve Week Course,T,11:45am - 2:30pm,3,18,0/0,0/0,15,,
202130,Guilford,30880,PHYS 250,001,4,Machine Learning,Online synchronous.,,"Smith, Donald", ,3 Week Session,MTWRF,9:00am - 12:00pm,15,15,0/0,0/0,0,,
202130,Guilford,31041,PHYS 443,001,4,Astrophysics,Prerequisite: instructor permission.,,"Smith, Donald",FRNK 220,Twelve Week Course,MWF,8:30am - 9:45am,5,5,0/0,0/0,0,,
202130,Guilford,30663,PHYS 461,001,1,Physics Research Seminar,,,"Smith, Donald",FRNK 220,Twelve Week Course,T,4:30pm - 5:30pm,3,8,0/0,0/0,5,,
202130,Guilford,30980,PPS 150,001,4,Social Innovation and Change,In-person,,"Justad, Mark",KING 126,3 Week Session,MTWRF,2:00pm - 5:00pm,4,20,0/0,0/0,16,,
202130,Guilford,30535,PPS 210,001,2,Practices and Narratives,Instructor's permission required to register for the course. In-person.,,"Justad, Mark",KING 226   KING 226,Twelve Week Course,M   R,1:00pm - 2:15pm   6:00pm - 8:00pm,16,17,0/0,0/0,1,,
202130,Guilford,30070,PSCI 101,001,4,The American Political System,Face to face course.,,"McNamara, Elizabeth",DUKE 201,Twelve Week Course,MWF,4:00pm - 5:15pm,10,30,,2/1,20,,
202130,Guilford,30071,PSCI 103,001,4,International Relations,Face to face course.,,"Gilmore, Kenneth",KING 201,Twelve Week Course,TR,10:45am - 12:45pm,15,16,,8/1,1,,
202130,Guilford,30073,PSCI 105,001,4,Comparative Politics,,,"Guo, Xuezhi",DUKE M-L,Twelve Week Course,TR,1:00pm - 3:00pm,17,25,0/0,0/0,8,,
202130,Guilford,30432,PSCI 105,002,4,Comparative Politics,Online Synchronous.,,"Guo, Xuezhi", ,Twelve Week Course,TR,6:00pm - 8:00pm,22,25,0/0,0/0,3,,
202130,Guilford,30936,PSCI 201,001,4,Comparing Countries,Hybrid course,,"Guo, Xuezhi",KING 123,3 Week Session,MTWRF,2:00pm - 5:00pm,26,25,0/0,0/0,0,,
202130,Guilford,30871,PSCI 250,001,4,American Politics in Film,Face to face course.,,"Gilmore, Kenneth",DUKE 305,3 Week Session,MTWRF,9:00am - 12:00pm,24,25,0/0,0/0,1,,
202130,Guilford,30079,PSCI 319,001,4,Modern Environmental Problems,Hybrid course in person and online.,,"Sapra, Sonalini",DUKE 204,Twelve Week Course,TR,6:00pm - 8:00pm,11,25,0/0,0/0,14,,
202130,Guilford,30937,PSCI 329,001,4,Wealth and Inequality in US,Face to face course.,,"Gilmore, Kenneth",FOUN W. GALLERY,Twelve Week Course,TR,1:00pm - 3:00pm,17,17,0/0,0/0,0,25,
202130,Guilford,30253,PSCI 455,001,4,Designing Pol Research,,,"Gilmore, Kenneth", ,3 Week Session,TBA,TBA,5,15,0/0,0/0,10,,
202130,Guilford,30047,PSY 100,001,4,Introduction to Psychology,Online Asynchronous.,,"Jacks, Julia", ,Twelve Week Course,TBA,TBA,27,28,,9/1,1,,
202130,Guilford,30048,PSY 100,002,4, Introduction to Psychology,Online Asynchronous.,,"Jacks, Julia", ,Twelve Week Course,TBA,TBA,27,28,,6/1,1,,
202130,Guilford,30977,PSY 100,003,4,Introduction to Psychology,Hybrid (contact instructor for additional information).,,"Eisenberg, Lawrence",KING 226,Twelve Week Course,TR,1:00pm - 3:00pm,28,28,,13/1,0,,
